intervention_size,intervention_type,model,network_group,network_id,network_size,sample_id,size_of_spread,time_to_spread
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,111.0,1501.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,112.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,113.0,1501.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,114.0,1456.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,115.0,1480.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,116.0,1510.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,117.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,118.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,119.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,120.0,1433.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,121.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,122.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,123.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,124.0,1490.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,125.0,1504.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,126.0,1428.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,127.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,128.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,129.0,1391.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,130.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,131.0,1447.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,132.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,133.0,1441.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,134.0,1381.0,3.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,135.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,136.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,137.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,138.0,1461.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,139.0,1484.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,140.0,1496.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,141.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,142.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,143.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,144.0,1504.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,145.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,146.0,1429.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,147.0,1380.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,148.0,1510.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,149.0,1434.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,150.0,1505.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,151.0,1507.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,152.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,153.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,154.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,155.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,156.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,157.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,158.0,1465.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,159.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,160.0,1510.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,161.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,162.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,163.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,164.0,1507.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,165.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,166.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,167.0,1444.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,168.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,169.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,170.0,1508.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,171.0,1502.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,172.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,173.0,1509.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,174.0,1488.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,175.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,176.0,1463.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,177.0,1507.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,178.0,1378.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,179.0,1506.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,180.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,181.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,182.0,1506.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,183.0,1448.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,184.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,185.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,186.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,187.0,1500.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,188.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,189.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,190.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,191.0,1507.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,192.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,193.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,194.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,195.0,1460.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,196.0,1503.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,197.0,1425.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,198.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,199.0,1383.0,3.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,200.0,1506.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,201.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,202.0,1496.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,203.0,1401.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,204.0,1505.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,205.0,1486.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,206.0,1506.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,207.0,1482.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,208.0,1509.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,209.0,1508.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,210.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,211.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,212.0,1492.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,213.0,1505.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,214.0,1507.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,215.0,1448.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,216.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,217.0,1447.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,218.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,219.0,1453.0,3.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,220.0,1509.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,221.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,222.0,1364.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,223.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,224.0,1500.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,225.0,1499.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,226.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,227.0,1471.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,228.0,1373.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,229.0,1458.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,230.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,231.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,232.0,1510.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,233.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,234.0,1473.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,235.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,236.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,237.0,1505.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,238.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,239.0,1503.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,240.0,1499.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,241.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,242.0,1508.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,243.0,1500.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,244.0,1398.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,245.0,1470.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,246.0,1500.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,247.0,1491.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,248.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,249.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,250.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,251.0,1476.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,252.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,253.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,254.0,1499.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,255.0,1508.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,256.0,1503.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,257.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,258.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,259.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,260.0,1502.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,261.0,1510.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,262.0,1369.0,3.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,263.0,1485.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,264.0,1508.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,265.0,3.0,3.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,266.0,1510.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,267.0,1478.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,268.0,1507.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,269.0,1477.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,270.0,1505.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,271.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,272.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,273.0,1498.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,274.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,275.0,1509.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,276.0,1501.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,277.0,1506.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,278.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,279.0,1509.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,280.0,1398.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,281.0,1482.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,282.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,283.0,1498.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,284.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,285.0,1506.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,286.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,287.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,288.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,289.0,1509.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,290.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,291.0,1429.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,292.0,1495.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,293.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,294.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,295.0,1506.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,296.0,1460.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,297.0,1510.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,298.0,1499.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,299.0,1509.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,300.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,301.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,302.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,303.0,1474.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,304.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,305.0,1425.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,306.0,1492.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,307.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,308.0,1508.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,309.0,1491.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,310.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,311.0,1504.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,312.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,313.0,1380.0,3.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,314.0,1411.0,3.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,315.0,1487.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,316.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,317.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,318.0,1472.0,3.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,319.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,320.0,1450.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,321.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,322.0,1508.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,323.0,1509.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,324.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,325.0,1509.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,326.0,1507.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,327.0,1491.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,328.0,1507.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,329.0,1504.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,330.0,1509.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,331.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,332.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,333.0,1438.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,334.0,1394.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,335.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,336.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,337.0,1504.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,338.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,339.0,1423.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,340.0,1364.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,341.0,1500.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,342.0,1501.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,343.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,344.0,1379.0,3.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,345.0,3.0,3.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,346.0,1369.0,3.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,347.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,348.0,1509.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,349.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,350.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,351.0,1503.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,352.0,1507.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,353.0,1508.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,354.0,1498.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,355.0,1505.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,356.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,357.0,1510.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,358.0,1509.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,359.0,1509.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,360.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,361.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,362.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,363.0,1509.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,364.0,1449.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,365.0,1486.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,366.0,1498.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,367.0,1494.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,368.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,369.0,1505.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,370.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,371.0,1498.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,372.0,1509.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,373.0,1509.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,374.0,1508.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,375.0,1508.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,376.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,377.0,1488.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,378.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,379.0,1501.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,380.0,1505.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,381.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,382.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,383.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,384.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,385.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,386.0,1485.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,387.0,2.0,2.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,388.0,1376.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,389.0,1507.0,5.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,390.0,1478.0,4.0
10.0,random_addition,"(0,1)",fb100_edgelist_,Simmons81,1510.0,391.0,1386.0,4.0
